Store,Dept,Date,Weekly_Sales,IsHoliday_x,year,month,week,day,day_of_week,lag_1,lag_2,rolling_mean,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y,Type,Size,lag_7,lag_14,rolling_mean_7,rolling_std_7
14,54,2012-10-26,900.0,False,2012,10,43,26,4,1540.0,20661.76,5987.0149999999885,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,235.0,1970.46,685.0,17868.253498080187
14,65,2012-10-26,63.2,False,2012,10,43,26,4,30.82,236.75,25242.73999999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,51.96,1036.32,56.112857142857145,32521.004672571962
44,26,2012-10-26,1206.0,False,2012,10,43,26,4,838.59,1395.0,1098.0049999999856,46.97,3.755,38.65,2.61,0.98,319.25,457.74,131.1930968,5.217,False,2,39910.0,420.35,13468.52,726.6957142857143,4195.10672616246
14,61,2012-10-26,10451.74,False,2012,10,43,26,4,11286.31,90219.27,27193.87499999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,16507.81,1593.41,11946.701428571429,32150.41435075835
14,60,2012-10-26,32262.23,False,2012,10,43,26,4,33050.65,3985.52,12399.414999999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,28408.78,2163.0,34461.70285714286,15627.732424303962
34,42,2012-10-26,2271.14,False,2012,10,43,26,4,1931.72,4737.55,4261.094999999975,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,1709.9,1023.69,1991.8971428571426,5578.375402065121
14,59,2012-10-26,3985.52,False,2012,10,43,26,4,3806.78,2627.65,12795.789999999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4531.43,29.88,3558.468571428572,13742.620225544024
14,58,2012-10-26,5937.75,False,2012,10,43,26,4,4975.84,38632.24,11815.159999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4056.77,10316.06,4835.505714285714,13987.936999344338
34,44,2012-10-26,15956.49,False,2012,10,43,26,4,14338.08,33247.02,35607.25499999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,15531.18,10.0,14525.619999999999,29044.978884073058
14,56,2012-10-26,63.0,False,2012,10,43,26,4,125.0,13606.54,3664.6174999999894,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,189.0,4133.48,111.71428571428571,8295.535955885452
14,55,2012-10-26,88.93,False,2012,10,43,26,4,143.45,900.0,3851.6424999999895,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,75.82,13237.19,114.84000000000002,18085.353442521427
14,64,2012-10-26,7687.24,False,2012,10,43,26,4,7232.69,5770.47,12298.987499999981,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,8811.72,384.24,7615.647142857143,25499.1103592847
14,72,2012-10-26,3335.84,False,2012,10,43,26,4,3403.26,9525.71,5047.53749999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3631.71,3581.51,3348.9557142857147,13558.635527981278
14,29,2012-10-26,2343.69,False,2012,10,43,26,4,1955.48,14585.63,5678.542499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,5011.77,19815.37,2208.6614285714286,7016.185002584337
44,27,2012-10-26,3923.41,False,2012,10,43,26,4,4117.7,24627.94,10097.617499999986,46.97,3.755,38.65,2.61,0.98,384.25,457.74,131.1930968,5.217,False,2,39910.0,4106.64,4310.25,4015.2985714285714,8136.423427132823
14,68,2012-10-26,176.74,False,2012,10,43,26,4,182.28,15785.97,7749.449999999991,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,327.4,20929.19,202.74285714285716,17207.182880566856
14,10,2012-10-26,11254.63,False,2012,10,43,26,4,10895.75,14152.44,9153.477499999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,11278.34,21677.69,10581.792857142858,16925.78598583755
14,69,2012-10-26,1906.98,False,2012,10,43,26,4,3150.38,38924.05,11037.964999999991,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,2494.94,17751.1,2798.8342857142857,13591.671508190682
14,70,2012-10-26,9525.71,False,2012,10,43,26,4,10443.45,3144.09,13375.207499999991,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,12370.83,6957.78,9711.958571428573,13322.918124256932
14,40,2012-10-26,3901.42,False,2012,10,43,26,4,4042.59,13758.76,11776.852499999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3387.08,1441.77,3895.911428571428,17755.465296748986
34,50,2012-10-26,1853.77,False,2012,10,43,26,4,1242.97,2105.89,6739.3974999999855,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,1978.32,23714.72,1418.6514285714286,13612.180888824345
34,54,2012-10-26,2235.0,False,2012,10,43,26,4,2210.0,4390.0,20899.75749999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,1435.0,20325.55,2392.8571428571427,27418.24224468106
14,38,2012-10-26,27476.77,False,2012,10,43,26,4,31422.29,48336.61,20043.29999999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,30252.75,33199.8,29682.524285714288,21528.267928757596
34,55,2012-10-26,29.14,False,2012,10,43,26,4,19.98,5339.65,8025.784999999983,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,196.91,56017.47,23.747142857142855,9016.723684074617
14,36,2012-10-26,49243.96,False,2012,10,43,26,4,48454.95,11218.87,15663.927499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,43293.05,48336.61,47919.74857142858,16874.007405908786
14,34,2012-10-26,1230.69,False,2012,10,43,26,4,1293.9,5846.85,13793.194999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,742.84,20661.76,1359.5071428571428,10663.44513257167
34,56,2012-10-26,90.0,False,2012,10,43,26,4,54.0,1264.66,1182.34999999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,144.0,3816.63,88.71428571428571,15630.378300261602
14,33,2012-10-26,2354.25,False,2012,10,43,26,4,2788.39,15833.01,6316.199999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,1822.78,811.1,2233.6614285714286,10991.993626125986
14,32,2012-10-26,11964.47,False,2012,10,43,26,4,13242.96,4770.0,5413.487499999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10093.69,7571.73,12202.368571428571,5348.173187349942
34,58,2012-10-26,5866.27,False,2012,10,43,26,4,5149.8,66967.51,25615.289999999983,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,4163.32,5903.68,5026.212857142857,25063.271053025703
14,31,2012-10-26,4770.0,False,2012,10,43,26,4,5526.16,2343.69,3322.692499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,7596.15,325.96,4854.662857142857,6425.947591280298
14,30,2012-10-26,4229.74,False,2012,10,43,26,4,3361.99,1947.34,5776.5999999999885,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4245.61,11066.13,3696.528571428571,6795.727771798591
14,39,2012-10-26,1970.46,False,2012,10,43,26,4,1011.13,27476.77,11749.57249999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,2178.34,2540.0,2128.13,17897.131070925603
34,59,2012-10-26,9076.24,False,2012,10,43,26,4,7740.95,8438.35,9082.28499999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,10408.1,17449.06,9109.031428571428,10973.557819168846
14,53,2012-10-26,811.1,False,2012,10,43,26,4,932.77,1575.2,18073.00499999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3564.48,13758.76,2031.5414285714285,17964.095656819714
34,47,2012-10-26,10.0,False,2012,10,43,26,4,2.0,3895.62,11280.087499999985,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,38.61,15372.42,6.675714285714286,14944.914358349368
34,34,2012-10-26,3494.23,False,2012,10,43,26,4,3872.78,9896.56,5034.782499999977,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,368.01,2576.07,2184.914285714286,23305.99227783762
14,71,2012-10-26,5421.62,False,2012,10,43,26,4,5168.93,1906.98,4999.59999999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,5503.69,13297.65,5297.651428571428,13337.293811056184
34,36,2012-10-26,40767.08,False,2012,10,43,26,4,31436.48,5651.55,15280.857499999975,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,36256.76,245.75,37419.41142857143,15409.721413403622
14,42,2012-10-26,4133.48,False,2012,10,43,26,4,3806.29,3901.42,5810.637499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3230.5,387.0,3572.8771428571426,9167.29315701486
34,71,2012-10-26,14287.37,False,2012,10,43,26,4,13057.0,16192.9,8320.409999999982,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,16291.98,10224.32,13750.645714285714,29562.974040548826
14,8,2012-10-26,14152.44,False,2012,10,43,26,4,13545.28,20195.09,22235.804999999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,14445.34,1180.09,15490.531428571428,22077.17312228455
14,27,2012-10-26,3837.51,False,2012,10,43,26,4,3082.76,1036.32,6110.249999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4185.11,3271.8,3775.0914285714284,6060.072204537838
14,26,2012-10-26,1036.32,False,2012,10,43,26,4,886.78,775.92,2061.124999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,413.84,1046.58,755.1314285714286,2918.108974573497
34,61,2012-10-26,18804.61,False,2012,10,43,26,4,17218.5,17854.65,13693.83749999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,25486.83,19823.71,18810.08714285714,8139.8797325100795
14,25,2012-10-26,1593.41,False,2012,10,43,26,4,1550.67,4838.85,3687.249999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,1508.34,3369.58,1585.8414285714287,3046.29007912131
14,24,2012-10-26,4838.85,False,2012,10,43,26,4,6007.51,7571.73,6079.677499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3797.76,2354.25,5772.82,6210.830663800234
34,64,2012-10-26,24084.72,False,2012,10,43,26,4,24407.77,1732.69,15392.117499999982,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,28526.37,11.64,24548.372857142855,10470.37151003389
14,23,2012-10-26,7571.73,False,2012,10,43,26,4,8936.9,325.96,5832.782499999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10490.03,15833.01,8379.384285714286,6453.335279157927
43,31,2012-10-26,6.97,False,2012,10,43,26,4,38.82,44849.91,32039.45249999998,69.17,3.506,23.68,7.24,6.0,384.25,815.05,214.7415392,8.839,False,2,41062.0,5.97,49642.06,13.864285714285714,22402.1171411235
14,22,2012-10-26,4367.31,False,2012,10,43,26,4,5113.91,11066.13,8893.692499999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10017.2,5846.85,4948.837142857143,6634.597607578069
14,12,2012-10-26,17252.06,False,2012,10,43,26,4,17714.49,419.85,6515.119999999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,20479.14,12911.03,17822.512857142858,6095.422216470141
14,21,2012-10-26,19815.37,False,2012,10,43,26,4,19816.74,2959.0,7907.267499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,19865.87,3985.52,19312.654285714285,8009.556551822879
34,66,2012-10-26,6503.07,False,2012,10,43,26,4,6360.87,2345.37,14815.512499999977,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,8529.83,7600.15,6578.675714285715,11206.934983336529
14,19,2012-10-26,2959.0,False,2012,10,43,26,4,2507.53,19046.81,6581.04749999999,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,2608.71,2627.65,2792.382857142857,6211.984477067043
14,18,2012-10-26,3271.8,False,2012,10,43,26,4,4118.47,1046.58,6683.692499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4777.34,38632.24,3743.844285714286,6366.152372839661
34,67,2012-10-26,14683.35,False,2012,10,43,26,4,11430.08,2540.5,18996.674999999977,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,12389.72,218.57,11205.018571428573,21234.775130815615
14,17,2012-10-26,1046.58,False,2012,10,43,26,4,1211.85,7041.82,3453.057499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,880.68,88.93,1135.5457142857142,5185.103400757333
27,25,2012-10-26,1938.99,False,2012,10,43,26,4,1915.49,4470.02,6088.207499999981,58.99,4.071,7756.75,206.45,100.0,731.23,2174.84,142.7624113,8.0,False,0,204184.0,1319.76,19702.26,1481.577142857143,7643.740156559363
14,16,2012-10-26,7041.82,False,2012,10,43,26,4,5133.8,1230.69,6614.942499999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,15.94,900.0,3382.225714285714,10779.030199202465
34,68,2012-10-26,1781.87,False,2012,10,43,26,4,2101.16,9292.04,22944.079999999984,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,2889.04,392.79,2105.7385714285715,23967.65832608483
34,60,2012-10-26,78390.69,False,2012,10,43,26,4,78760.85,30579.35,30432.50999999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,88971.56,11260.3,83223.41428571429,26821.095122118164
14,9,2012-10-26,10591.79,False,2012,10,43,26,4,10938.34,615.05,11388.592499999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10275.39,15397.47,10698.13142857143,18226.311204086545
14,13,2012-10-26,9164.35,False,2012,10,43,26,4,10777.0,4894.78,7932.759999999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,8926.55,15384.19,10134.802857142857,5649.621983416123
14,28,2012-10-26,1947.34,False,2012,10,43,26,4,1813.8,3837.51,9586.059999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,3243.78,5582.9,2279.2314285714283,7182.416226412385
34,72,2012-10-26,6662.84,False,2012,10,43,26,4,6842.15,9241.43,25944.472499999985,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,9866.56,113812.81,7107.597142857143,49339.601132464166
14,7,2012-10-26,20195.09,False,2012,10,43,26,4,20383.23,20440.04,23675.314999999988,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,20068.47,12399.01,20451.67142857143,20316.490065159294
14,6,2012-10-26,20440.04,False,2012,10,43,26,4,17827.07,52082.5,21998.054999999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,15334.27,121352.61,16090.132857142857,16622.963447229988
34,73,2012-10-26,38065.58,False,2012,10,43,26,4,34137.73,3039.8,15430.164999999977,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,43172.31,56649.43,35977.625714285714,12641.412958577806
14,5,2012-10-26,1708.92,False,2012,10,43,26,4,1938.14,17252.06,8255.027499999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,1600.96,52082.5,2196.8628571428567,5997.447778619144
43,30,2012-10-26,36.02,False,2012,10,43,26,4,20.0,51926.77,24204.917499999985,69.17,3.506,23.68,7.24,6.0,384.25,815.05,214.7415392,8.839,False,2,41062.0,55.0,1946.35,27.38,23463.78481229558
14,11,2012-10-26,3493.79,False,2012,10,43,26,4,3171.83,10591.79,9873.162499999984,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,4680.24,23280.58,3412.042857142857,17830.992004216787
14,4,2012-10-26,15384.19,False,2012,10,43,26,4,18593.51,7029.96,12236.434999999985,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10090.41,18871.34,13591.869999999999,5486.499704356484
44,28,2012-10-26,1992.0,False,2012,10,43,26,4,1953.45,2920.9,1901.5849999999846,46.97,3.755,38.65,2.61,0.98,343.26,457.74,131.1930968,5.217,False,2,39910.0,3119.44,685.48,2443.9614285714283,4362.055999075099
34,74,2012-10-26,1045.94,False,2012,10,43,26,4,1325.7,11307.39,4245.942499999986,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,2361.91,485.84,1264.7257142857143,10170.285577093116
14,2,2012-10-26,7029.96,False,2012,10,43,26,4,6579.58,23280.58,16402.197499999984,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,30183.77,6014.05,7653.349999999999,8224.781357687254
14,1,2012-10-26,23280.58,False,2012,10,43,26,4,22798.92,15397.47,15383.957499999986,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,25443.47,10045.1,22801.467142857146,9297.168284800557
34,75,2012-10-26,11.64,False,2012,10,43,26,4,113.7,36183.8,13274.837499999983,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,11.44,13348.51,65.57285714285715,26923.552446066344
14,0,2012-10-26,21677.69,False,2012,10,43,26,4,15744.7,1180.09,14826.157499999985,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10472.32,2732.48,13612.49,42080.21452666348
13,79,2012-10-26,15397.47,False,2012,10,43,26,4,14365.6,21049.38,12506.487499999987,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False,0,219622.0,15409.72,13185.75,14085.761428571428,43374.81341102172
34,76,2012-10-26,41216.59,False,2012,10,43,26,4,37343.0,12962.63,20291.73499999998,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,56801.89,24995.5,39879.555714285714,13146.362342570692
13,78,2012-10-26,21049.38,False,2012,10,43,26,4,20209.73,1538.06,39084.764999999985,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False,0,219622.0,27808.55,8759.7,20627.40428571429,43308.05059161241
13,76,2012-10-26,121352.61,False,2012,10,43,26,4,109526.8,773.78,35271.78499999999,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,False,0,219622.0,131721.03,12669.03,112230.4742857143,43974.516776850214
14,3,2012-10-26,12911.03,False,2012,10,43,26,4,12596.73,13620.56,14210.532499999987,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,15076.11,14159.81,12596.031428571428,7746.900361308639
34,70,2012-10-26,15740.67,False,2012,10,43,26,4,13250.38,24943.85,17135.499999999985,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,13472.12,564.5,14031.404285714287,11129.75976336575
34,53,2012-10-26,140.22,False,2012,10,43,26,4,223.12,13246.7,14093.272499999983,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,False,0,158114.0,281.97,25051.36,335.0657142857143,11869.713483785668
14,44,2012-10-26,10997.11,False,2012,10,43,26,4,9670.37,13237.19,8067.299999999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,10605.5,6309.57,10082.67857142857,8782.929579536956
14,47,2012-10-26,10316.06,False,2012,10,43,26,4,9163.82,10997.11,7151.242499999989,58.85,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0,200898.0,8066.99,1366.85,10123.735714285713,4537.112743031724
25,32,2012-10-26,7763.88,False,2012,10,43,26,4,7875.33,4236.17,8244.172499999975,56.69,3.882,4805.66,84.19,104.5,1073.49,730.76,216.1515902,7.293,False,1,128107.0,7265.8,12908.33,8311.344285714285,11502.28221128532
28,53,2012-10-26,704.55,False,2012,10,43,26,4,867.84,3602.38,5121.664999999982,65.95,4.301,6490.13,90.02,200.0,1750.84,1684.36,131.1930968,10.199,False,0,206302.0,1844.94,62498.77,1702.6385714285714,18685.18794832927
25,31,2012-10-26,3145.38,False,2012,10,43,26,4,2826.03,3999.22,3998.014999999975,56.69,3.882,4805.66,84.19,104.5,1073.49,730.76,216.1515902,7.293,False,1,128107.0,3415.62,707.65,2923.0985714285716,31119.96636092986
25,30,2012-10-26,3695.64,False,2012,10,43,26,4,2884.04,3946.93,3615.3374999999746,56.69,3.882,4805.66,84.19,104.5,1073.49,730.76,216.1515902,7.293,False,1,128107.0,4607.13,5897.86,3184.844285714286,1134.1524150304467
25,39,2012-10-26,497.03,False,2012,10,43,26,4,349.47,686.92,4379.1599999999735,56.69,3.882,4805.66,84.19,0.98,1073.49,730.76,216.1515902,7.293,False,1,128107.0,1040.35,8051.92,592.76,5937.759518528614
25,12,2012-10-26,21404.9,False,2012,10,43,26,4,20879.98,1267.62,30300.462499999972,56.69,3.882,4805.66,84.19,6.0,1073.49,730.76,216.1515902,7.293,False,1,128107.0,24028.16,4610.3,22130.395714285714,24462.395812405284
25,11,2012-10-26,3722.16,False,2012,10,43,26,4,3646.19,8620.67,29300.064999999973,56.69,3.882,4805.66,84.19,100.0,1073.49,730.76,216.1515902,7.293,False,1,128107.0,6619.12,27390.81,4751.675714285714,34408.7414711633
43,67,2012-10-26,4310.25,False,2012,10,43,26,4,4194.34,1730.33,4378.719999999985,69.17,3.506,23.68,7.24,6.0,384.25,815.05,214.7415392,8.839,False,2,41062.0,4472.4,13680.78,4300.85,2530.1134897336615
24,71,2012-10-26,13810.77,False,2012,10,43,26,4,13828.69,3549.28,18212.33749999998,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,12942.16,1853.03,13180.649999999998,19531.90356864895
28,78,2012-10-26,2248.38,False,2012,10,43,26,4,2078.96,15956.49,7681.117499999982,65.95,4.301,6490.13,90.02,104.5,1750.84,1684.36,131.1930968,10.199,False,0,206302.0,2678.18,9.47,2190.86,29133.934042217883
24,70,2012-10-26,6477.27,False,2012,10,43,26,4,6856.4,25067.57,12019.394999999977,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,7751.38,44974.22,6478.154285714286,9323.33856424305
24,69,2012-10-26,3549.28,False,2012,10,43,26,4,2451.15,3619.99,2551.3374999999774,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,3310.66,8770.7,2877.511428571429,8884.899771629453
28,79,2012-10-26,335.97,False,2012,10,43,26,4,206.79,2271.14,3337.229999999974,65.95,4.301,6490.13,90.02,3.0,1750.84,1684.36,131.1930968,10.199,False,0,206302.0,225.2,2918.55,299.04571428571427,3700.484454115671
24,68,2012-10-26,206.16,False,2012,10,43,26,4,200.84,4210.79,8249.982499999978,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,136.3,14284.24,187.1342857142857,8336.599276604242
43,78,2012-10-26,7054.8,False,2012,10,43,26,4,7177.59,804.21,6169.287499999979,69.17,3.506,23.68,7.24,6.0,343.26,815.05,214.7415392,8.839,False,2,41062.0,7542.1,36074.86,7576.695714285714,4202.4382693877615
24,67,2012-10-26,11610.9,False,2012,10,43,26,4,11042.55,17.0,16178.309999999978,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,10368.99,41940.71,10682.424285714285,25599.274436229553
29,0,2012-10-26,12863.85,False,2012,10,43,26,4,10673.62,75329.8,27206.934999999976,57.58,3.917,5581.8,2.98,100.0,398.23,396.11,138.7281613,9.151,False,1,93638.0,8403.88,51212.09,10241.675714285713,26574.272671221614
24,66,2012-10-26,9679.36,False,2012,10,43,26,4,9987.65,46830.95,14609.747499999976,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,8803.16,29294.29,9049.437142857143,16590.500962187292
24,72,2012-10-26,8770.7,False,2012,10,43,26,4,8353.15,7661.51,5181.1124999999765,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,8687.47,92.92,8417.421428571428,18079.367064195725
25,33,2012-10-26,1754.69,False,2012,10,43,26,4,2151.12,880.43,1574.9999999999745,56.69,3.882,4805.66,84.19,66.76,1073.49,730.76,216.1515902,7.293,False,1,128107.0,1878.15,27296.18,1956.4214285714286,31861.008118947564
24,65,2012-10-26,548.41,False,2012,10,43,26,4,499.6,40710.09,12536.499999999978,55.16,4.071,10844.38,104.16,105.09,1795.68,3059.8,138.7281613,8.693,False,0,203819.0,549.81,17.0,552.6099999999999,16113.127606002181
28,52,2012-10-26,3816.63,False,2012,10,43,26,4,2456.27,24327.91,26666.58499999998,65.95,4.301,6490.13,90.02,50.0,1750.84,1684.36,131.1930968,10.199,False,0,206302.0,3175.15,619.74,3044.84,18136.181580401983
25,36,2012-10-26,86813.55,False,2012,10,43,26,4,110440.94,8200.44,27001.502499999973,56.69,3.882,4805.66,84.19,1.55,1073.49,730.76,216.1515902,7.293,False,1,128107.0,92455.36,14693.09,101030.14857142858,31087.10700475937
25,13,2012-10-26,9983.27,False,2012,10,43,26,4,11253.81,7032.29,6112.522499999976,56.69,3.882,4805.66,84.19,0.98,1073.49,730.76,216.1515902,7.293,False,1,128107.0,10675.47,11458.18,10813.619999999999,8068.040569712475
28,61,2012-10-26,7727.01,False,2012,10,43,26,4,8000.12,8641.45,12264.274999999981,65.95,4.301,6490.13,90.02,100.0,1750.84,1684.36,131.1930968,10.199,False,0,206302.0,9786.88,16484.81,7898.444285714286,11958.02992948227
